InvoiceNo,StockCode,AirlineDescription,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
575144,22727,Car Rental - Premium,20,8/11/2011 15:38,3.75,12540,Spain
575154,22727,Car Rental - Premium,4,8/11/2011 16:15,3.75,12395,Belgium
575176,22727,Car Rental - Premium,1,8/11/2011 18:29,7.46,,United Kingdom
575193,22727,Car Rental - Premium,4,9/11/2011 9:34,3.75,12681,France
575334,22727,Car Rental - Premium,8,9/11/2011 13:54,3.75,14493,United Kingdom
575340,22727,Car Rental - Premium,9,9/11/2011 14:31,3.75,15485,United Kingdom
575410,22727,Car Rental - Premium,12,9/11/2011 15:50,3.75,17705,United Kingdom
575490,22727,Car Rental - Premium,1,9/11/2011 17:44,3.75,15031,United Kingdom
575491,22727,Car Rental - Premium,1,9/11/2011 17:47,3.75,15531,United Kingdom
575491,22727,Car Rental - Premium,1,9/11/2011 17:47,3.75,15531,United Kingdom
575516,22727,Car Rental - Premium,12,10/11/2011 10:45,3.75,17340,United Kingdom
575589,22727,Car Rental - Premium,8,10/11/2011 12:05,3.75,14262,United Kingdom
575649,22727,Car Rental - Premium,1,10/11/2011 14:23,3.75,,United Kingdom
575656,22727,Car Rental - Premium,16,10/11/2011 14:29,3.75,13319,United Kingdom
C575662,22727,Car Rental - Premium,-1,10/11/2011 14:48,3.75,13767,United Kingdom
575689,22727,Car Rental - Premium,4,10/11/2011 16:16,3.75,14829,United Kingdom
575703,22727,Car Rental - Premium,4,10/11/2011 16:59,3.75,13767,United Kingdom
575729,22727,Car Rental - Premium,4,10/11/2011 19:49,3.75,17932,United Kingdom
575748,22727,Car Rental - Premium,9,11/11/2011 10:21,8.29,,United Kingdom
575840,22727,Car Rental - Premium,8,11/11/2011 11:56,3.75,13137,United Kingdom
575854,22727,Car Rental - Premium,4,11/11/2011 12:20,3.75,14125,United Kingdom
575867,22727,Car Rental - Premium,2,11/11/2011 12:44,3.75,15034,United Kingdom
575875,22727,Car Rental - Premium,1,11/11/2011 13:06,7.46,,United Kingdom
575884,22727,Car Rental - Premium,8,11/11/2011 13:46,3.75,12685,France
575895,22727,Car Rental - Premium,1,11/11/2011 14:50,3.75,17052,United Kingdom
575975,22727,Car Rental - Premium,2,13/11/2011 13:18,3.75,13536,United Kingdom
575976,22727,Car Rental - Premium,2,13/11/2011 13:26,3.75,15271,United Kingdom
575989,22727,Car Rental - Premium,1,13/11/2011 14:20,3.75,14698,United Kingdom
575989,22727,Car Rental - Premium,1,13/11/2011 14:20,3.75,14698,United Kingdom
576014,22727,Car Rental - Premium,3,13/11/2011 14:29,3.75,17218,United Kingdom
576052,22727,Car Rental - Premium,2,13/11/2011 14:48,3.75,15787,United Kingdom
576054,22727,Car Rental - Premium,1,13/11/2011 14:55,3.75,15787,United Kingdom
576087,22727,Car Rental - Premium,4,14/11/2011 8:31,3.75,12689,France
576186,22727,Car Rental - Premium,8,14/11/2011 11:25,3.75,14735,United Kingdom
576202,22727,Car Rental - Premium,50,14/11/2011 12:22,3.39,13767,United Kingdom
576236,22727,Car Rental - Premium,1,14/11/2011 13:31,3.75,13755,United Kingdom
576339,22727,Car Rental - Premium,2,14/11/2011 15:27,7.46,14096,United Kingdom
576365,22727,Car Rental - Premium,19,14/11/2011 17:55,8.95,,United Kingdom
576391,22727,Car Rental - Premium,8,15/11/2011 10:13,8.29,,United Kingdom
576400,22727,Car Rental - Premium,8,15/11/2011 10:51,3.75,13632,United Kingdom
576511,22727,Car Rental - Premium,4,15/11/2011 12:07,3.75,13846,United Kingdom
576660,22727,Car Rental - Premium,16,16/11/2011 11:16,3.75,15110,United Kingdom
576684,22727,Car Rental - Premium,4,16/11/2011 12:08,3.75,14092,United Kingdom
576784,22727,Car Rental - Premium,4,16/11/2011 13:40,3.75,16204,United Kingdom
576830,22727,Car Rental - Premium,1,16/11/2011 14:54,3.75,14898,United Kingdom
576911,22727,Car Rental - Premium,1,17/11/2011 10:01,3.75,17461,United Kingdom
576927,22727,Car Rental - Premium,4,17/11/2011 11:02,3.75,12567,France
576932,22727,Car Rental - Premium,2,17/11/2011 11:12,3.75,15443,United Kingdom
577023,22727,Car Rental - Premium,4,17/11/2011 12:43,3.75,16186,United Kingdom
577046,22727,Car Rental - Premium,8,17/11/2011 13:46,3.75,12449,Belgium
577057,22727,Car Rental - Premium,1,17/11/2011 14:26,3.75,12748,United Kingdom
577078,22727,Car Rental - Premium,2,17/11/2011 15:17,7.46,,United Kingdom
577080,22727,Car Rental - Premium,4,17/11/2011 15:24,3.75,17001,United Kingdom
577109,22727,Car Rental - Premium,4,17/11/2011 17:50,3.75,16042,United Kingdom
577150,22727,Car Rental - Premium,9,18/11/2011 9:48,8.29,,United Kingdom
577318,22727,Car Rental - Premium,16,18/11/2011 13:42,3.75,17675,United Kingdom
577358,22727,Car Rental - Premium,2,18/11/2011 15:59,7.46,,United Kingdom
577359,22727,Car Rental - Premium,2,18/11/2011 16:07,3.75,14903,United Kingdom
577472,22727,Car Rental - Premium,12,20/11/2011 11:28,3.75,14503,United Kingdom
577530,22727,Car Rental - Premium,4,20/11/2011 13:48,3.75,14950,United Kingdom
577541,22727,Car Rental - Premium,4,20/11/2011 14:31,3.75,16899,United Kingdom
577545,22727,Car Rental - Premium,1,20/11/2011 14:43,3.75,16931,United Kingdom
577557,22727,Car Rental - Premium,1,20/11/2011 15:36,3.75,15426,United Kingdom
577697,22727,Car Rental - Premium,4,21/11/2011 12:02,3.75,15804,United Kingdom
577723,22727,Car Rental - Premium,3,21/11/2011 12:36,3.75,16713,United Kingdom
577744,22727,Car Rental - Premium,4,21/11/2011 13:58,3.75,18229,United Kingdom
577800,22727,Car Rental - Premium,4,21/11/2011 17:00,3.75,15484,United Kingdom
577808,22727,Car Rental - Premium,4,22/11/2011 8:28,3.75,13403,United Kingdom
577844,22727,Car Rental - Premium,13,22/11/2011 10:41,8.29,,United Kingdom
578019,22727,Car Rental - Premium,1,22/11/2011 13:11,3.75,17360,United Kingdom
578021,22727,Car Rental - Premium,1,22/11/2011 13:22,3.75,12748,United Kingdom
578033,22727,Car Rental - Premium,4,22/11/2011 13:42,3.75,12656,France
578041,22727,Car Rental - Premium,1,22/11/2011 14:23,3.75,17338,United Kingdom
578041,22727,Car Rental - Premium,2,22/11/2011 14:23,3.75,17338,United Kingdom
578057,22727,Car Rental - Premium,2,22/11/2011 15:05,3.75,12920,United Kingdom
578065,22727,Car Rental - Premium,1,22/11/2011 15:41,7.46,,United Kingdom
578067,22727,Car Rental - Premium,1,22/11/2011 15:43,7.46,,United Kingdom
578103,22727,Car Rental - Premium,4,23/11/2011 8:42,3.75,17554,United Kingdom
578146,22727,Car Rental - Premium,4,23/11/2011 11:07,3.75,13742,United Kingdom
578273,22727,Car Rental - Premium,6,23/11/2011 13:41,3.75,14335,Germany
578289,22727,Car Rental - Premium,1,23/11/2011 14:07,3.75,17841,United Kingdom
578306,22727,Car Rental - Premium,4,23/11/2011 15:46,3.75,17410,United Kingdom
578316,22727,Car Rental - Premium,4,23/11/2011 16:43,3.75,14189,United Kingdom
578344,22727,Car Rental - Premium,2,24/11/2011 9:21,7.46,,United Kingdom
578347,22727,Car Rental - Premium,1,24/11/2011 9:26,7.46,,United Kingdom
578350,22727,Car Rental - Premium,12,24/11/2011 9:51,3.75,15632,United Kingdom
578427,22727,Car Rental - Premium,3,24/11/2011 12:11,3.75,15034,United Kingdom
578433,22727,Car Rental - Premium,12,24/11/2011 12:21,3.75,17671,United Kingdom
578472,22727,Car Rental - Premium,8,24/11/2011 12:40,3.75,12476,Germany
578510,22727,Car Rental - Premium,5,24/11/2011 13:25,3.75,14056,United Kingdom
578665,22727,Car Rental - Premium,4,24/11/2011 17:02,3.75,16570,United Kingdom
578688,22727,Car Rental - Premium,2,25/11/2011 9:27,3.75,16719,United Kingdom
578746,22727,Car Rental - Premium,14,25/11/2011 11:36,8.29,,United Kingdom
578757,22727,Car Rental - Premium,1,25/11/2011 11:41,3.75,12748,United Kingdom
578781,22727,Car Rental - Premium,1,25/11/2011 11:54,3.75,15872,United Kingdom
578809,22727,Car Rental - Premium,2,25/11/2011 13:23,3.75,13048,United Kingdom
578827,22727,Car Rental - Premium,1,25/11/2011 14:25,7.46,,United Kingdom
578844,22727,Car Rental - Premium,1,25/11/2011 16:14,7.46,,United Kingdom
578922,22727,Car Rental - Premium,2,27/11/2011 12:00,3.75,17236,United Kingdom
578928,22727,Car Rental - Premium,2,27/11/2011 12:29,3.75,15443,United Kingdom
578940,22727,Car Rental - Premium,5,27/11/2011 13:18,8.29,,United Kingdom
578998,22727,Car Rental - Premium,1,27/11/2011 16:05,3.75,15436,United Kingdom
579037,22727,Car Rental - Premium,16,28/11/2011 10:23,3.75,13418,United Kingdom
579154,22727,Car Rental - Premium,2,28/11/2011 13:27,3.75,17218,United Kingdom
579182,22727,Car Rental - Premium,8,28/11/2011 15:15,3.75,15601,United Kingdom
579187,22727,Car Rental - Premium,1,28/11/2011 15:31,7.46,,United Kingdom
579196,22727,Car Rental - Premium,5,28/11/2011 15:54,7.46,14096,United Kingdom
579291,22727,Car Rental - Premium,9,29/11/2011 11:21,8.29,,United Kingdom
579293,22727,Car Rental - Premium,3,29/11/2011 11:22,3.75,14419,United Kingdom
579345,22727,Car Rental - Premium,8,29/11/2011 11:46,3.75,12727,France
579412,22727,Car Rental - Premium,4,29/11/2011 12:47,3.75,14125,United Kingdom
579472,22727,Car Rental - Premium,1,29/11/2011 15:09,3.75,13521,United Kingdom
579514,22727,Car Rental - Premium,4,29/11/2011 17:12,3.75,16688,United Kingdom
579541,22727,Car Rental - Premium,2,30/11/2011 10:12,3.75,14653,United Kingdom
579557,22727,Car Rental - Premium,5,30/11/2011 11:18,8.29,,United Kingdom
579672,22727,Car Rental - Premium,50,30/11/2011 12:41,3.39,14005,United Kingdom
579692,22727,Car Rental - Premium,8,30/11/2011 14:05,3.75,12433,Norway
579744,22727,Car Rental - Premium,2,30/11/2011 14:38,3.75,,United Kingdom
579750,22727,Car Rental - Premium,3,30/11/2011 14:42,3.75,13536,United Kingdom
C579878,22727,Car Rental - Premium,-2,30/11/2011 17:12,3.75,17340,United Kingdom
579881,22727,Car Rental - Premium,12,30/11/2011 17:22,3.75,12429,Denmark
579927,22727,Car Rental - Premium,4,1/12/2011 9:20,3.75,12572,Germany
579938,22727,Car Rental - Premium,4,1/12/2011 10:18,3.75,14146,United Kingdom
579949,22727,Car Rental - Premium,8,1/12/2011 11:00,3.75,16700,United Kingdom
580029,22727,Car Rental - Premium,4,1/12/2011 12:13,3.75,15380,United Kingdom
580064,22727,Car Rental - Premium,3,1/12/2011 13:32,3.75,18077,United Kingdom
580092,22727,Car Rental - Premium,1,1/12/2011 14:38,3.75,13969,United Kingdom
580092,22727,Car Rental - Premium,5,1/12/2011 14:38,3.75,13969,United Kingdom
580096,22727,Car Rental - Premium,8,1/12/2011 14:55,3.75,13408,United Kingdom
580115,22727,Car Rental - Premium,3,1/12/2011 16:22,7.46,,United Kingdom
580126,22727,Car Rental - Premium,4,1/12/2011 17:20,3.75,12562,France
580129,22727,Car Rental - Premium,4,1/12/2011 18:03,3.75,17426,United Kingdom
580132,22727,Car Rental - Premium,12,1/12/2011 18:16,3.75,15694,United Kingdom
580133,22727,Car Rental - Premium,3,1/12/2011 18:43,3.75,15531,United Kingdom
580146,22727,Car Rental - Premium,12,2/12/2011 10:07,8.29,,United Kingdom
580160,22727,Car Rental - Premium,8,2/12/2011 10:47,3.75,12700,France
580276,22727,Car Rental - Premium,1,2/12/2011 12:59,3.75,16426,United Kingdom
580279,22727,Car Rental - Premium,4,2/12/2011 13:12,3.75,15123,United Kingdom
580286,22727,Car Rental - Premium,4,2/12/2011 13:28,3.75,17611,United Kingdom
580360,22727,Car Rental - Premium,4,2/12/2011 16:14,3.75,14493,United Kingdom
580367,22727,Car Rental - Premium,3,2/12/2011 16:39,7.46,,United Kingdom
580369,22727,Car Rental - Premium,1,2/12/2011 16:44,3.75,,United Kingdom
580482,22727,Car Rental - Premium,2,4/12/2011 12:44,3.75,16033,United Kingdom
580511,22727,Car Rental - Premium,8,4/12/2011 13:54,3.75,12560,Germany
580519,22727,Car Rental - Premium,13,4/12/2011 14:51,8.29,,United Kingdom
580543,22727,Car Rental - Premium,8,5/12/2011 9:11,3.75,18223,United Kingdom
580595,22727,Car Rental - Premium,4,5/12/2011 10:38,3.75,14194,United Kingdom
580665,22727,Car Rental - Premium,100,5/12/2011 14:06,3.39,16684,United Kingdom
580669,22727,Car Rental - Premium,8,5/12/2011 14:25,3.75,15159,United Kingdom
580727,22727,Car Rental - Premium,4,5/12/2011 17:17,7.46,14096,United Kingdom
580729,22727,Car Rental - Premium,1,5/12/2011 17:24,7.46,,United Kingdom
580730,22727,Car Rental - Premium,2,5/12/2011 17:28,7.46,,United Kingdom
580750,22727,Car Rental - Premium,4,6/12/2011 9:56,3.75,12749,United Kingdom
580754,22727,Car Rental - Premium,12,6/12/2011 10:05,8.29,,United Kingdom
580831,22727,Car Rental - Premium,4,6/12/2011 11:39,3.75,14418,United Kingdom
580874,22727,Car Rental - Premium,16,6/12/2011 12:09,3.75,14735,United Kingdom
580983,22727,Car Rental - Premium,1,6/12/2011 16:26,7.46,,United Kingdom
581003,22727,Car Rental - Premium,4,7/12/2011 8:38,3.75,14911,EIRE
581034,22727,Car Rental - Premium,4,7/12/2011 10:48,3.75,17049,United Kingdom
581105,22727,Car Rental - Premium,620,7/12/2011 12:14,2.99,16000,United Kingdom
581116,22727,Car Rental - Premium,1,7/12/2011 12:21,3.75,17232,United Kingdom
581185,22727,Car Rental - Premium,24,7/12/2011 16:29,3.75,16672,United Kingdom
581186,22727,Car Rental - Premium,8,7/12/2011 16:39,3.75,13756,United Kingdom
581187,22727,Car Rental - Premium,12,7/12/2011 16:44,3.75,13756,United Kingdom
581215,22727,Car Rental - Premium,12,8/12/2011 9:05,3.75,13408,United Kingdom
581219,22727,Car Rental - Premium,1,8/12/2011 9:28,7.46,,United Kingdom
581225,22727,Car Rental - Premium,4,8/12/2011 9:55,3.75,17677,United Kingdom
581251,22727,Car Rental - Premium,4,8/12/2011 11:02,3.75,18210,United Kingdom
581256,22727,Car Rental - Premium,13,8/12/2011 11:21,8.29,,United Kingdom
581334,22727,Car Rental - Premium,1,8/12/2011 12:07,3.75,17841,United Kingdom
581405,22727,Car Rental - Premium,1,8/12/2011 13:50,3.75,13521,United Kingdom
581411,22727,Car Rental - Premium,16,8/12/2011 14:15,3.75,17554,United Kingdom
581423,22727,Car Rental - Premium,4,8/12/2011 15:24,3.75,16688,United Kingdom
581436,22727,Car Rental - Premium,4,8/12/2011 16:18,3.75,17491,United Kingdom
581439,22727,Car Rental - Premium,1,8/12/2011 16:30,7.46,,United Kingdom
581449,22727,Car Rental - Premium,1,8/12/2011 17:37,3.75,12748,United Kingdom
581476,22727,Car Rental - Premium,8,9/12/2011 8:48,3.75,12433,Norway
581486,22727,Car Rental - Premium,8,9/12/2011 9:38,3.75,17001,United Kingdom
581492,22727,Car Rental - Premium,4,9/12/2011 10:03,7.46,,United Kingdom
581497,22727,Car Rental - Premium,10,9/12/2011 10:23,8.29,,United Kingdom
581585,22727,Car Rental - Premium,4,9/12/2011 12:31,3.75,15804,United Kingdom
581587,22727,Car Rental - Premium,4,9/12/2011 12:50,3.75,12680,France
546156,22726,Car Rental - Normal,4,10/3/2011 8:31,3.75,14297,United Kingdom
546305,22726,Car Rental - Normal,1,10/3/2011 16:16,3.75,14056,United Kingdom
546385,22726,Car Rental - Normal,4,11/3/2011 13:13,3.75,16652,United Kingdom
546388,22726,Car Rental - Normal,2,11/3/2011 13:42,8.29,,United Kingdom
546522,22726,Car Rental - Normal,4,14/3/2011 12:41,3.75,13319,United Kingdom
546555,22726,Car Rental - Normal,8,15/3/2011 9:22,3.75,17675,United Kingdom
546640,22726,Car Rental - Normal,8,15/3/2011 12:56,3.75,14092,United Kingdom
546648,22726,Car Rental - Normal,2,15/3/2011 14:15,8.29,,United Kingdom
546667,22726,Car Rental - Normal,4,15/3/2011 15:31,3.75,14735,United Kingdom
546910,22726,Car Rental - Normal,3,17/3/2011 19:46,3.75,13969,United Kingdom
546927,22726,Car Rental - Normal,12,18/3/2011 10:15,3.75,16672,United Kingdom
546972,22726,Car Rental - Normal,2,18/3/2011 12:04,8.29,,United Kingdom
546988,22726,Car Rental - Normal,4,18/3/2011 12:57,3.75,14194,United Kingdom
547019,22726,Car Rental - Normal,1,18/3/2011 14:54,3.75,17841,United Kingdom
547063,22726,Car Rental - Normal,1,20/3/2011 13:33,3.75,14769,United Kingdom
547074,22726,Car Rental - Normal,4,20/3/2011 14:35,3.75,13102,United Kingdom
547075,22726,Car Rental - Normal,12,20/3/2011 14:35,3.75,15288,United Kingdom
547122,22726,Car Rental - Normal,4,21/3/2011 11:52,3.75,17678,United Kingdom
547202,22726,Car Rental - Normal,1,21/3/2011 13:38,3.75,17841,United Kingdom
547246,22726,Car Rental - Normal,24,22/3/2011 8:54,3.75,16191,United Kingdom
547372,22726,Car Rental - Normal,1,22/3/2011 13:46,3.75,16374,United Kingdom
547385,22726,Car Rental - Normal,1,22/3/2011 15:48,7.46,,United Kingdom
547386,22726,Car Rental - Normal,1,22/3/2011 15:52,7.46,,United Kingdom
547396,22726,Car Rental - Normal,3,22/3/2011 16:54,8.29,,United Kingdom
547488,22726,Car Rental - Normal,2,23/3/2011 11:30,3.75,13821,United Kingdom
547509,22726,Car Rental - Normal,16,23/3/2011 13:42,3.75,15606,United Kingdom
547515,22726,Car Rental - Normal,4,23/3/2011 14:02,3.75,13267,United Kingdom
547547,22726,Car Rental - Normal,2,23/3/2011 15:30,7.46,,United Kingdom
547684,22726,Car Rental - Normal,12,24/3/2011 14:46,3.75,12408,Belgium
547705,22726,Car Rental - Normal,4,24/3/2011 18:20,3.75,14056,United Kingdom
547785,22726,Car Rental - Normal,6,25/3/2011 11:41,3.75,13097,United Kingdom
547867,22726,Car Rental - Normal,2,27/3/2011 13:56,3.75,13357,United Kingdom
547892,22726,Car Rental - Normal,4,28/3/2011 10:15,3.75,12669,France
547896,22726,Car Rental - Normal,2,28/3/2011 11:34,3.75,17841,United Kingdom
547925,22726,Car Rental - Normal,4,28/3/2011 13:57,3.75,12481,Germany
548014,22726,Car Rental - Normal,4,29/3/2011 11:29,3.75,17719,United Kingdom
548154,22726,Car Rental - Normal,8,29/3/2011 13:06,3.75,17675,United Kingdom
548162,22726,Car Rental - Normal,2,29/3/2011 13:42,8.29,,United Kingdom
548194,22726,Car Rental - Normal,1,29/3/2011 15:30,7.46,,United Kingdom
548203,22726,Car Rental - Normal,38,29/3/2011 16:40,8.95,,United Kingdom
548336,22726,Car Rental - Normal,4,30/3/2011 14:06,3.75,13082,United Kingdom
548367,22726,Car Rental - Normal,4,30/3/2011 15:51,3.75,17677,United Kingdom
548452,22726,Car Rental - Normal,4,31/3/2011 11:37,3.75,13060,United Kingdom
548492,22726,Car Rental - Normal,2,31/3/2011 13:14,3.75,17841,United Kingdom
548496,22726,Car Rental - Normal,8,31/3/2011 13:40,3.75,12678,France
548502,22726,Car Rental - Normal,1,31/3/2011 14:17,8.29,,United Kingdom
548529,22726,Car Rental - Normal,4,31/3/2011 16:56,3.75,18223,United Kingdom
548614,22726,Car Rental - Normal,1,1/4/2011 11:47,3.75,14419,United Kingdom
548621,22726,Car Rental - Normal,2,1/4/2011 11:54,3.75,16960,United Kingdom
548632,22726,Car Rental - Normal,4,1/4/2011 12:25,3.75,17701,United Kingdom
548659,22726,Car Rental - Normal,4,1/4/2011 14:19,3.75,13418,United Kingdom
548670,22726,Car Rental - Normal,2,1/4/2011 15:37,3.75,15356,United Kingdom
548673,22726,Car Rental - Normal,4,1/4/2011 16:18,3.75,13767,United Kingdom
548726,22726,Car Rental - Normal,8,4/4/2011 9:38,3.75,13767,United Kingdom
548733,22726,Car Rental - Normal,4,4/4/2011 10:29,3.75,17648,United Kingdom
548740,22726,Car Rental - Normal,8,4/4/2011 11:34,3.75,13319,United Kingdom
548743,22726,Car Rental - Normal,8,4/4/2011 12:05,3.75,14895,United Kingdom
548874,22726,Car Rental - Normal,4,4/4/2011 15:18,3.75,17716,United Kingdom
548896,22726,Car Rental - Normal,4,4/4/2011 16:21,3.75,13767,United Kingdom
548984,22726,Car Rental - Normal,1,5/4/2011 12:37,3.75,14546,United Kingdom
549014,22726,Car Rental - Normal,1,5/4/2011 15:00,3.75,17841,United Kingdom
549027,22726,Car Rental - Normal,300,5/4/2011 17:02,3.39,17857,United Kingdom
549047,22726,Car Rental - Normal,1,6/4/2011 10:07,3.75,17783,United Kingdom
549054,22726,Car Rental - Normal,12,6/4/2011 10:21,3.75,17719,United Kingdom
549100,22726,Car Rental - Normal,2,6/4/2011 11:14,8.29,,United Kingdom
549124,22726,Car Rental - Normal,24,6/4/2011 14:03,3.75,16672,United Kingdom
549128,22726,Car Rental - Normal,2,6/4/2011 14:25,3.75,16713,United Kingdom
549261,22726,Car Rental - Normal,5,7/4/2011 12:35,3.75,14903,United Kingdom
549316,22726,Car Rental - Normal,8,8/4/2011 9:54,3.75,12705,Germany
549546,22726,Car Rental - Normal,2,10/4/2011 11:24,3.75,16889,United Kingdom
549586,22726,Car Rental - Normal,3,11/4/2011 10:00,8.29,,United Kingdom
549743,22726,Car Rental - Normal,8,12/4/2011 10:05,3.75,16186,United Kingdom
549834,22726,Car Rental - Normal,18,12/4/2011 13:20,3.75,16672,United Kingdom
549845,22726,Car Rental - Normal,6,12/4/2011 14:22,3.75,16729,United Kingdom
549977,22726,Car Rental - Normal,2,13/4/2011 14:54,3.75,14810,United Kingdom
550006,22726,Car Rental - Normal,2,14/4/2011 10:10,3.75,17841,United Kingdom
573289,22726,Car Rental - Normal,8,28/10/2011 14:44,3.75,12705,Germany
573311,22726,Car Rental - Normal,1,28/10/2011 16:45,3.75,14071,United Kingdom
573320,22726,Car Rental - Normal,50,30/10/2011 10:29,3.39,15513,United Kingdom
573323,22726,Car Rental - Normal,2,30/10/2011 10:54,3.75,15708,United Kingdom
573353,22726,Car Rental - Normal,2,30/10/2011 12:39,3.75,16115,United Kingdom
573362,22726,Car Rental - Normal,4,30/10/2011 13:06,3.75,12597,Spain
573377,22726,Car Rental - Normal,1,30/10/2011 13:51,3.75,14653,United Kingdom
573411,22726,Car Rental - Normal,4,30/10/2011 16:10,3.75,13870,United Kingdom
573420,22726,Car Rental - Normal,8,31/10/2011 9:48,3.75,18223,United Kingdom
573426,22726,Car Rental - Normal,5,31/10/2011 10:17,8.29,,United Kingdom
573481,22726,Car Rental - Normal,4,31/10/2011 11:10,3.75,13994,United Kingdom
573511,22726,Car Rental - Normal,8,31/10/2011 12:25,3.75,12347,Iceland
573544,22726,Car Rental - Normal,2,31/10/2011 13:11,3.75,12856,United Kingdom
573556,22726,Car Rental - Normal,8,31/10/2011 13:51,3.75,17675,United Kingdom
573576,22726,Car Rental - Normal,2,31/10/2011 14:09,7.46,14096,United Kingdom
573585,22726,Car Rental - Normal,8,31/10/2011 14:41,7.46,,United Kingdom
573599,22726,Car Rental - Normal,6,31/10/2011 15:20,3.75,17924,United Kingdom
573757,22726,Car Rental - Normal,6,1/11/2011 9:46,3.75,17166,United Kingdom
573808,22726,Car Rental - Normal,3,1/11/2011 11:29,3.75,14419,United Kingdom
573867,22726,Car Rental - Normal,4,1/11/2011 12:12,3.75,12674,France
573892,22726,Car Rental - Normal,4,1/11/2011 13:57,3.75,14911,EIRE
573904,22726,Car Rental - Normal,2,1/11/2011 14:54,3.75,14505,United Kingdom
573934,22726,Car Rental - Normal,4,2/11/2011 10:36,3.75,17719,United Kingdom
573937,22726,Car Rental - Normal,4,2/11/2011 10:40,3.75,15830,United Kingdom
C574028,22726,Car Rental - Normal,-4,2/11/2011 12:33,3.75,14493,United Kingdom
574059,22726,Car Rental - Normal,1,2/11/2011 14:13,3.75,14646,Netherlands
574074,22726,Car Rental - Normal,2,2/11/2011 15:33,7.46,,United Kingdom
574076,22726,Car Rental - Normal,4,2/11/2011 15:38,7.46,,United Kingdom
574081,22726,Car Rental - Normal,4,2/11/2011 16:37,3.75,15804,United Kingdom
574090,22726,Car Rental - Normal,4,3/11/2011 9:17,3.75,17442,United Kingdom
C574095,22726,Car Rental - Normal,-1,3/11/2011 9:54,3.75,12674,France
574280,22726,Car Rental - Normal,12,3/11/2011 14:47,3.75,13408,United Kingdom
574298,22726,Car Rental - Normal,5,3/11/2011 15:56,7.46,,United Kingdom
574334,22726,Car Rental - Normal,36,4/11/2011 9:44,3.75,16672,United Kingdom
574336,22726,Car Rental - Normal,8,4/11/2011 9:52,3.75,12397,Belgium
574348,22726,Car Rental - Normal,12,4/11/2011 10:28,3.75,13756,United Kingdom
574356,22726,Car Rental - Normal,24,4/11/2011 10:48,8.29,,United Kingdom
574387,22726,Car Rental - Normal,8,4/11/2011 11:04,3.75,12944,United Kingdom
574466,22726,Car Rental - Normal,4,4/11/2011 11:53,3.75,18172,United Kingdom
574536,22726,Car Rental - Normal,2,4/11/2011 14:35,3.75,15707,United Kingdom
574555,22726,Car Rental - Normal,1,4/11/2011 15:29,3.75,16426,United Kingdom
574561,22726,Car Rental - Normal,6,4/11/2011 15:52,7.46,,United Kingdom
574590,22726,Car Rental - Normal,2,6/11/2011 10:44,3.75,18077,United Kingdom
574667,22726,Car Rental - Normal,1,6/11/2011 12:12,3.75,15514,United Kingdom
574667,22726,Car Rental - Normal,5,6/11/2011 12:12,3.75,15514,United Kingdom
574700,22726,Car Rental - Normal,4,6/11/2011 13:53,3.75,16033,United Kingdom
574707,22726,Car Rental - Normal,2,6/11/2011 14:08,3.75,17107,United Kingdom
574740,22726,Car Rental - Normal,8,6/11/2011 16:07,3.75,12357,Switzerland
574834,22726,Car Rental - Normal,4,7/11/2011 11:30,3.75,13139,United Kingdom
574840,22726,Car Rental - Normal,1,7/11/2011 11:41,3.75,12748,United Kingdom
574862,22726,Car Rental - Normal,16,7/11/2011 12:27,3.75,12408,Belgium
574878,22726,Car Rental - Normal,1,7/11/2011 13:18,3.75,14653,United Kingdom
574882,22726,Car Rental - Normal,2,7/11/2011 13:45,3.75,13599,United Kingdom
574895,22726,Car Rental - Normal,6,7/11/2011 14:44,3.75,16570,United Kingdom
574941,22726,Car Rental - Normal,27,7/11/2011 17:42,8.95,,United Kingdom
574948,22726,Car Rental - Normal,8,8/11/2011 9:07,3.75,15805,United Kingdom
574950,22726,Car Rental - Normal,1,8/11/2011 9:29,7.46,,United Kingdom
574967,22726,Car Rental - Normal,12,8/11/2011 10:51,8.29,,United Kingdom
575040,22726,Car Rental - Normal,4,8/11/2011 11:58,3.75,13381,United Kingdom
575067,22726,Car Rental - Normal,16,8/11/2011 12:45,3.75,12583,France
575074,22726,Car Rental - Normal,2,8/11/2011 13:11,3.75,15356,United Kingdom
575075,22726,Car Rental - Normal,2,8/11/2011 13:19,3.75,13975,United Kingdom
575144,22726,Car Rental - Normal,8,8/11/2011 15:38,3.75,12540,Spain
575154,22726,Car Rental - Normal,4,8/11/2011 16:15,3.75,12395,Belgium
575176,22726,Car Rental - Normal,1,8/11/2011 18:29,7.46,,United Kingdom
575177,22726,Car Rental - Normal,2,8/11/2011 18:41,7.46,,United Kingdom
575212,22726,Car Rental - Normal,4,9/11/2011 10:41,3.75,14108,United Kingdom
575334,22726,Car Rental - Normal,8,9/11/2011 13:54,3.75,14493,United Kingdom
575340,22726,Car Rental - Normal,12,9/11/2011 14:31,3.75,15485,United Kingdom
575410,22726,Car Rental - Normal,12,9/11/2011 15:50,3.75,17705,United Kingdom
575477,22726,Car Rental - Normal,1,9/11/2011 16:14,7.46,,United Kingdom
575490,22726,Car Rental - Normal,2,9/11/2011 17:44,3.75,15031,United Kingdom
